asin,sales_channel,country,date,ad_cost_eur,ad_impressions,ad_clicks,ad_attributedconversions7d
20fb5ec7d0d7eaa7a0b8c72767f429bf,AMAZON,DE,2021-11-01,240.5788,66364.32,347.82,76.0
2aef648881b4e4fe34eb7500201c16f5,AMAZON,DE,2021-10-01,749.199,88932.8,543.12,68.0
7a8a8ba0863e6eee5757796a666d78fd,AMAZON,DE,2021-12-01,2275.2201999999997,244347.84,1454.52,64.0
436f0af195e4d4d6e6887c6fb1e4d398,AMAZON,DE,2021-04-01,0.2774,103.84,5.58,0.0
d2fecb0a9b1dc7c6dd97cddba943877e,AMAZON,DE,2021-08-01,2.5404,4651.68,18.6,2.0
e44a4e72c21570dee83b1194f6083f44,AMAZON,DE,2021-11-01,0.42339999999999994,2164.8,16.740000000000002,0.0
b19470b1b26c8ef1b71a3ac1450052bc,AMAZON,DE,2021-09-01,1033.9281999999998,236614.4,1210.8600000000001,140.0
c6d698a6a1e3c2c228aa8f3f0c25d4a7,AMAZON,DE,2021-05-01,1068.9243999999999,195682.08,1387.5600000000002,226.0
3e9c0fbf33bbb3a54bb08e0cea0c666b,AMAZON,DE,2021-10-01,159.1984,31185.44,323.64000000000004,80.0
93338ebdc1272e4aff3f3c63910a901c,AMAZON,DE,2021-07-01,11.5486,25979.36,111.60000000000001,8.0
14de2ad8ea6b5787330d3f305e69dc6c,AMAZON,DE,2021-05-01,1015.0358,324457.76,1664.7,252.0
93338ebdc1272e4aff3f3c63910a901c,AMAZON,DE,2021-08-01,6.862,28893.920000000002,107.88000000000001,4.0
1265c40fd7e0bf17b02349f43c75d0c4,AMAZON,DE,2021-03-01,195.84439999999998,50610.56,502.20000000000005,74.0
afe1ecbc023eeba877980a3f8dfc4a66,AMAZON,DE,2021-04-01,46.0192,22547.36,85.56,2.0
ed7b24bb997ecd96713635e58b5a4baf,AMAZON,DE,2021-01-01,200.2828,43269.6,180.42000000000002,24.0
81430954d86b3f6953e1720ceb5ef642,AMAZON,DE,2021-01-01,3.4018,6057.92,7.44,0.0
463ba50f8ff1da844096e8cfb167551e,AMAZON,DE,2021-04-01,618.5874,66617.76,688.2,112.0
55b16f9d51cc282c5c1400ad0407085f,AMAZON,DE,2020-09-01,14.4978,42405.44,93.0,2.0
841c366a95d2f25c1152c3fb6ceb298b,AMAZON,DE,2020-08-01,0.5985999999999999,4431.68,1.86,0.0
422eb158878c34b6b1d651dfc24238c4,AMAZON,DE,2021-02-01,460.6884,242672.32,879.7800000000001,154.0
59c6e17754641bb617837b5d30b21617,AMAZON,DE,2021-01-01,142.35,327182.24,664.02,20.0
c3806775b206880ebb48959c00772ff8,AMAZON,DE,2020-07-01,2.0147999999999997,5505.28,20.46,
435bcd4caf9e604d23d31ad6a6cf5fbb,AMAZON,DE,2021-09-01,112.9018,65024.96,245.52,42.0
48a1e905a7f04cc939c9d1821e32ccb0,AMAZON,DE,2020-08-01,4.5844000000000005,15737.92,31.62,0.0
0572a115bc082c27835bd97db68245b5,AMAZON,DE,2020-11-01,9.562999999999999,13997.28,122.76,0.0
b751ae8f8a76ed05b763c6a254e905b2,AMAZON,DE,2020-11-01,53.056400000000004,56631.52,154.38,4.0
6f4921633c361838bbf6b1e7352af832,AMAZON,DE,2021-09-01,542.6966,142977.12,610.08,120.0
e23595fc2d41d78a2b4394c1cff5a755,AMAZON,DE,2021-02-01,0.292,561.44,7.44,0.0
81430954d86b3f6953e1720ceb5ef642,AMAZON,DE,2021-11-01,8.7308,9203.04,18.6,0.0
12c9e9de321523a3807f55e45b245ad8,AMAZON,DE,2021-09-01,6.774399999999999,2925.12,13.020000000000001,0.0
7f8f69145873d7e941622d5d85d90919,AMAZON,DE,2021-07-01,35.1422,7872.4800000000005,31.62,2.0
dde61536d08c9734b4553afbc6d47f9a,AMAZON,DE,2020-12-01,3.4164,7949.92,11.16,0.0
613e91b344fe5e6df2aef0e62bf5947c,AMAZON,DE,2021-09-01,0.803,737.44,11.16,0.0
0dab7ed64a82320cb2d11f413a108eb5,AMAZON,DE,2021-10-01,775.1139999999999,197308.32,589.62,56.0
f752f934a64a8cdcf33e77453d60ae78,AMAZON,DE,2020-08-01,33.141999999999996,8664.48,53.940000000000005,6.0
0ab136de529863e321d8ed035f7ec9bb,AMAZON,DE,2020-09-01,121.4428,66110.88,236.22,22.0
f13b949d1a7962b2f84fa72a6de38589,AMAZON,DE,2021-02-01,16.644,10040.8,33.480000000000004,2.0
816bdb66e5bfccadf216069d0d032c03,AMAZON,DE,2020-10-01,10.074,14585.12,63.24,0.0
9afff928540472828e5d9e76206bfb9b,AMAZON,DE,2021-07-01,0.2628,2288.0,1.86,0.0
266bdc1fa179de8026f3e658eae745ef,AMAZON,DE,2021-03-01,12.088799999999999,3701.28,20.46,0.0
639ab0178338c03d5b1def8f780b82d2,AMAZON,DE,2021-04-01,0.9782000000000001,4720.32,9.3,0.0
5da1dbeaec6bc684d211a61c153cb275,AMAZON,DE,2020-11-01,458.51300000000003,153067.2,937.44,76.0
3dda4e4e1dd13c001c540c86950b0c52,AMAZON,DE,2020-08-01,113.98219999999999,113734.72,260.40000000000003,20.0
5de5b21e0f81ba8a11947b957c16cabc,AMAZON,DE,2020-12-01,0.20440000000000003,996.16,1.86,0.0
5bd5a287865fe8d03bd6e3d5ce2b5411,AMAZON,DE,2020-07-01,0.2336,3402.08,3.72,
8d1118fdd64541b2777d278a6351f0fc,AMAZON,DE,2020-12-01,305.4174,67842.72,550.5600000000001,82.0
ad13c49c84416c6762af5d1453300a17,AMAZON,DE,2020-08-01,1.7666,6149.44,14.88,0.0
24d0f88d604936b1d234e08d4391c61a,AMAZON,DE,2020-07-01,3.9566,6658.08,35.34,
0e293e93b282e3aaa7cf630d02d8b4a9,AMAZON,DE,2020-07-01,2.847,15796.0,9.3,
421b249953c6129c656ceb287118618c,AMAZON,DE,2021-10-01,141.036,32846.88,163.68,4.0
5075cd903bd0f667b3a9f2a014cd1ee0,AMAZON,DE,2021-07-01,78.4604,43197.44,167.4,8.0
9ab6eebe93b360b77110eee977e028ad,AMAZON,DE,2020-12-01,10.6288,15583.04,44.64,6.0
ace88beecba1b453ad1b55bee349ea91,AMAZON,DE,2020-07-01,28.4846,32966.56,119.04,
e23595fc2d41d78a2b4394c1cff5a755,AMAZON,DE,2020-10-01,1.5768,4197.6,16.740000000000002,0.0
2d2c8e1a84e8a0be7b21f2bc638a81d0,AMAZON,DE,2020-08-01,1.8542,2191.2,5.58,0.0
9d08e107bab985ffe7888087d5253f30,AMAZON,DE,2021-12-01,3.7084,5403.2,7.44,4.0
ed7b24bb997ecd96713635e58b5a4baf,AMAZON,DE,2021-03-01,88.5344,62678.88,145.08,2.0
2dbd99532212cd6c4dec31cf2d6228bd,AMAZON,DE,2021-09-01,63.072,4674.56,96.72,38.0
a215012e8383c3bbf163c1bca5180b29,AMAZON,DE,2021-12-01,58.1372,63641.6,221.34,26.0
79f64a4ef668dea227b9394750ff524c,AMAZON,DE,2020-11-01,8.6432,15183.52,16.740000000000002,2.0
a9d860df1488d00f0866eb3af4c40f9b,AMAZON,DE,2020-10-01,4.4092,11468.16,31.62,2.0
0865425c92b453b68c2852a24364dcc0,AMAZON,DE,2020-09-01,1.9856,13346.08,11.16,0.0
58ebc6345c6adb1874d5aa076a4fd8f6,AMAZON,DE,2020-12-01,50.910199999999996,119664.16,528.24,26.0
c685af0af33fc8f8e80894b91f073f4d,AMAZON,DE,2021-03-01,279.9112,208628.64,595.2,44.0
2ac5a03eec1b001ab4e9b8ed444c041d,AMAZON,DE,2020-07-01,17.096600000000002,23318.24,53.940000000000005,
7bbb7e78522aa5e9c8b44970be3ecda8,AMAZON,DE,2020-08-01,54.092999999999996,33959.2,117.18,22.0
6c699622d82bb9131dbd60e82f11b46f,AMAZON,DE,2020-08-01,57.5094,39501.44,260.40000000000003,22.0
eddf00140e89072af4449be8c1ea1f34,AMAZON,DE,2021-12-01,3.4747999999999997,3754.08,5.58,0.0
c9222af9f11a55b84807c686cdb95f5b,AMAZON,DE,2020-09-01,1.4454,4810.08,9.3,0.0
8dfac4ee381f1b7b3c700385aa9c2086,AMAZON,DE,2020-07-01,52.73519999999999,66344.96,178.56,
d47003df155d56678a811d2327148dcf,AMAZON,DE,2020-11-01,11.723799999999999,10732.48,29.76,4.0
2584eec728082e6571be25966839524c,AMAZON,DE,2021-03-01,0.8906,2161.28,13.020000000000001,0.0
4789c5d301b8b02fc023548ba1ed2580,AMAZON,DE,2021-06-01,137.3422,86419.52,303.18,38.0
f61c6527c5c54bb577a11bf67a1993ce,AMAZON,DE,2021-02-01,22.7322,31416.0,305.04,4.0
60858797450ccf017d4e5aef8ce0a90d,AMAZON,DE,2021-11-01,173.8276,37398.24,730.98,56.0
14de2ad8ea6b5787330d3f305e69dc6c,AMAZON,DE,2020-08-01,103.45559999999999,32552.96,372.0,24.0
7e80cf62b0b26c68e87c8955656c01a2,AMAZON,DE,2021-06-01,36.1642,18872.48,70.68,0.0
c8d03d6b5c1088bbc06e3e6c6919bb55,AMAZON,DE,2021-02-01,3.4747999999999997,15470.4,33.480000000000004,0.0
b19470b1b26c8ef1b71a3ac1450052bc,AMAZON,DE,2021-12-01,358.4738,170602.08,987.6600000000001,100.0
4304e4a43379111b7ad303e507819061,AMAZON,DE,2021-03-01,1768.7316,661056.0,1804.2,278.0
87d5e4d41685b346856c9bee47e4d777,AMAZON,DE,2021-04-01,76.1682,12031.36,44.64,4.0
bc9e9f546cafef2880a8e5ff33084a67,AMAZON,DE,2021-05-01,14.1766,17142.4,29.76,0.0
5bded5d295096f4d2defd84ae85eec4c,AMAZON,DE,2020-10-01,37.7556,5885.44,74.4,2.0
c40b16e164464af924fec3bc3e205469,AMAZON,DE,2021-07-01,3.3726,4729.12,14.88,2.0
ec213cc8c2aa25e842614c0c2313c8d0,AMAZON,DE,2020-10-01,1.6497999999999997,7656.0,1.86,0.0
ea76be104c96b6f7baf1b3142827a907,AMAZON,DE,2020-09-01,2.3068,3525.28,9.3,2.0
de494094b4a57ec7c8ecb7ac8c72ebb8,AMAZON,DE,2020-07-01,29.1562,41810.56,93.0,
46e7a065b80781b7db38730e074fd50e,AMAZON,DE,2021-01-01,0.0876,2339.04,1.86,0.0
c27971df0f60cd0f66d0878444b6821a,AMAZON,DE,2021-04-01,990.6683999999999,238214.24,3162.0,696.0
7bbb7e78522aa5e9c8b44970be3ecda8,AMAZON,DE,2021-01-01,4.599,12605.12,50.220000000000006,8.0
2ac5a03eec1b001ab4e9b8ed444c041d,AMAZON,DE,2021-02-01,0.7446,962.72,9.3,0.0
03d55f7d32cbc104345bd9adb4493ae3,AMAZON,DE,2021-02-01,1456.496,220448.8,1164.3600000000001,56.0
589fb5368328b4637bfe01f805a5f2bd,AMAZON,DE,2020-12-01,0.4672,1453.76,3.72,0.0
d3c7a0c7af2f019cd9794000e523e040,AMAZON,DE,2020-12-01,150.4238,138413.44,226.92000000000002,14.0
79ffc46a841b05f9f6d3fadb3266bc95,AMAZON,DE,2021-09-01,5.767,9929.92,13.020000000000001,2.0
f80f901cf38b65f02ee75baead46a91a,AMAZON,DE,2021-02-01,82.86959999999999,84826.72,169.26000000000002,10.0
6c86f948a58a3451b8888838a1886623,AMAZON,DE,2021-06-01,1253.7458,284910.56,2313.84,292.0
a0e1ce5cfa8ce0fbad698c920bc051fb,AMAZON,DE,2021-05-01,219.61319999999998,65646.24,252.96,20.0
87d5e4d41685b346856c9bee47e4d777,AMAZON,DE,2021-08-01,23.476799999999997,28517.28,22.32,0.0
b6918019623a040db558cd6ecad7877a,AMAZON,DE,2021-06-01,2024.3046,475972.64,3643.7400000000002,446.0
49ed8199f61752031dd320face497000,AMAZON,DE,2021-07-01,912.5292,801312.16,1110.42,178.0
93338ebdc1272e4aff3f3c63910a901c,AMAZON,DE,2021-05-01,299.2124,221129.92,952.32,52.0
eea8202799875c227b4aa8541724301e,AMAZON,DE,2021-02-01,12.3808,16426.08,152.52,6.0
7f2dd809d0a6ab95e19a29024a5c2c7b,AMAZON,DE,2021-06-01,113.70479999999999,46807.2,225.06,28.0
1635d4927f8a32392b51e7be83de1981,AMAZON,DE,2020-12-01,1.8396,9958.08,16.740000000000002,0.0
b6918019623a040db558cd6ecad7877a,AMAZON,DE,2021-02-01,177.5214,121387.2,574.74,58.0
3b27fe35b630d40160fa83f656c278d8,AMAZON,DE,2021-01-01,500.2982,251493.44,690.0600000000001,70.0
0511e00e94db476eb123d4238569e724,AMAZON,DE,2020-12-01,0.10220000000000001,1679.04,1.86,0.0
46c0de77332b21ebfcc06a0ac12cb9cd,AMAZON,DE,2021-04-01,118.6396,29817.920000000002,258.54,16.0
689c0648a9b187ebf740e3b9b9cc08b8,AMAZON,DE,2021-05-01,360.02139999999997,37435.2,219.48000000000002,40.0
542a9d92909a114889153f964545e928,AMAZON,DE,2020-12-01,9.2564,6174.08,24.18,0.0
cc26bea555d906da54638c8708d56548,AMAZON,DE,2020-07-01,3.6208,1179.2,9.3,
c8d03d6b5c1088bbc06e3e6c6919bb55,AMAZON,DE,2021-05-01,2.8762,8463.84,35.34,2.0
b19470b1b26c8ef1b71a3ac1450052bc,AMAZON,DE,2021-05-01,565.6623999999999,287043.68,1354.0800000000002,146.0
e6c577cb2e7bf1c802f8c05db61de80c,AMAZON,DE,2021-09-01,1285.8658,192577.44,1800.48,220.0
553a6074d8d2adc53cc4212774499a7a,AMAZON,DE,2020-07-01,36.602199999999996,52815.840000000004,241.8,
bb6a39df3bfbd140506e7aee2d75c842,AMAZON,DE,2020-12-01,0.4526,1483.68,5.58,0.0
bf21ebe9e95d378d06aba1d8204d66db,AMAZON,DE,2021-10-01,3858.853,609540.8,4058.5200000000004,560.0
3ef8e8a95732d31ce2b438978c73be62,AMAZON,DE,2021-06-01,442.9056,94872.8,396.18,68.0
9d08e107bab985ffe7888087d5253f30,AMAZON,DE,2021-07-01,21.024,6439.84,22.32,12.0
33a481aa9103ed6ff6f5b2c440981dae,AMAZON,DE,2021-11-01,112.7704,19972.48,225.06,32.0
24d0f88d604936b1d234e08d4391c61a,AMAZON,DE,2020-10-01,107.61659999999999,144700.16,483.6,54.0
d3cbb126a1756ce8abec43b14ecb7e2e,AMAZON,DE,2021-09-01,1646.2084,137419.04,957.9000000000001,222.0
37d02feb68df4934ebb966598f9d65b8,AMAZON,DE,2021-04-01,1.0366,392.48,3.72,0.0
b26e81e72d37425b1449f14fe30c840b,AMAZON,DE,2020-07-01,6.584599999999999,6962.56,48.36,
d6e7f6017336c91015ece1cbf2702ee3,AMAZON,DE,2021-10-01,67.6564,12200.32,72.54,6.0
3dda4e4e1dd13c001c540c86950b0c52,AMAZON,DE,2020-10-01,272.801,124058.88,364.56,44.0
acdfcce0b702d54be5310bb920497fbd,AMAZON,DE,2021-02-01,7.3584,10105.92,109.74000000000001,2.0
e63a9033c9cdfe51b877dc8d9a2903f7,AMAZON,DE,2021-09-01,217.4962,68043.36,394.32,74.0
8dfac4ee381f1b7b3c700385aa9c2086,AMAZON,DE,2021-06-01,245.9078,52606.4,254.82000000000002,36.0
0f5224be38ce7df467e5ec51ae73c0fc,AMAZON,DE,2021-03-01,10.9208,7529.28,44.64,10.0
848978bb84b7094f389904ee1e72cb03,AMAZON,DE,2020-08-01,0.3212,170.72,3.72,0.0
1d7d6ec8d7e777c848eb171d6a22c144,AMAZON,DE,2021-09-01,65.8168,40937.6,189.72,24.0
0e293e93b282e3aaa7cf630d02d8b4a9,AMAZON,DE,2020-09-01,10.0302,28858.72,24.18,2.0
f998f577ad7cf228c7117e3be2a456f4,AMAZON,DE,2021-09-01,249.0176,53602.56,468.72,130.0
6aa195e4df33c0de237f231e52819f4d,AMAZON,DE,2020-11-01,4.5552,5955.84,11.16,0.0
542a9d92909a114889153f964545e928,AMAZON,DE,2020-07-01,7.4752,11660.0,18.6,
d870bdaa99f9260079b167a30018f32d,AMAZON,DE,2020-08-01,14.4832,16202.56,96.72,8.0
e961eecde92746464d94c8f6a69c6af5,AMAZON,DE,2021-02-01,1139.9972,437844.0,2304.54,142.0
0c56bea4653a2907b3d7c3329a1b7373,AMAZON,DE,2020-11-01,0.876,15634.08,7.44,0.0
6363a2fe56335196e09f110634997a2c,AMAZON,DE,2021-07-01,270.84459999999996,176179.52,611.94,62.0
efe7d171aad31581e61749f742b86800,AMAZON,DE,2021-02-01,98.1996,79170.08,247.38000000000002,16.0
e1d4d09998f7f1887a62bb303dd6ca25,AMAZON,DE,2021-12-01,3638.7872,954199.84,7224.240000000001,344.0
355ec221bdd4565963057a0fea9038ec,AMAZON,DE,2021-10-01,68.2696,11070.4,87.42,6.0
1bcb5ecc056b792b2dcaad68557992db,AMAZON,DE,2021-05-01,28.528399999999998,7513.44,22.32,2.0
67c1119e1207bb9c640724eb6b6b905d,AMAZON,DE,2021-10-01,85.8626,28659.84,89.28,6.0
5f4da0db0d845bf510a60070fa42d8f9,AMAZON,DE,2020-11-01,3.577,9546.24,13.020000000000001,2.0
787a211d6f9ed1a104cad631065efb2b,AMAZON,DE,2021-07-01,143.59099999999998,20181.920000000002,107.88000000000001,26.0
3b27fe35b630d40160fa83f656c278d8,AMAZON,DE,2020-12-01,396.8864,152509.28,572.88,82.0
d467104e49448f471e19630f8edcc272,AMAZON,DE,2021-01-01,1257.3374000000001,909585.6,1936.26,242.0
b4e1a098d99f271372efc8580838aab1,AMAZON,DE,2021-01-01,2.5404,10845.12,9.3,0.0
046337d6ee315bcc9ae6d7a7f2d49ee6,AMAZON,DE,2020-08-01,40.223,40214.24,239.94000000000003,18.0
787a211d6f9ed1a104cad631065efb2b,AMAZON,DE,2021-02-01,7.197799999999999,10445.6,29.76,6.0
28b948b505e12b45576cdc903c27038e,AMAZON,DE,2020-09-01,4.015,12615.68,29.76,0.0
6363a2fe56335196e09f110634997a2c,AMAZON,DE,2021-01-01,250.2002,305074.88,656.58,100.0
5bded5d295096f4d2defd84ae85eec4c,AMAZON,DE,2021-03-01,11.1106,7142.08,35.34,2.0
39c70fd8e943af5ad0ccf4c27a9a8ea4,AMAZON,DE,2021-08-01,1084.05,227465.92,755.1600000000001,114.0
890c58d1ab84b69c6e44b10e0696c758,AMAZON,DE,2020-12-01,53.187799999999996,19868.64,96.72,10.0
f5dbeae09ba497b3e58f92fdd04df72e,AMAZON,DE,2021-09-01,3.6062000000000003,9071.04,27.900000000000002,0.0
12068510876b275bd89c9ba0e7bb263f,AMAZON,DE,2020-12-01,30.7622,11732.16,48.36,0.0
479c9ee60791bc1d77fbad87ae89f110,AMAZON,DE,2021-05-01,11.1106,36391.52,72.54,4.0
7c6d76fe76b9c338453ab5d34f06a232,AMAZON,DE,2021-12-01,1033.7384,368123.36,2088.78,270.0
02ffd26ebce197557ba930151e94a4da,AMAZON,DE,2020-12-01,1.4162,2684.0,1.86,0.0
9ab6eebe93b360b77110eee977e028ad,AMAZON,DE,2021-11-01,25.5792,22103.84,94.86,8.0
5d5b148124898eeee7ac15edf58cfa0e,AMAZON,DE,2020-09-01,383.83399999999995,259818.24,511.5,76.0
35abae40487988bec52d62ec707650b9,AMAZON,DE,2021-10-01,20.7028,7853.12,37.2,2.0
d6e45cf179316975aa519008692cec81,AMAZON,DE,2020-11-01,22.0168,33112.64,59.52,0.0
b956c3bb800c733fc07417af5c62b64d,AMAZON,DE,2020-10-01,6.6284,7370.88,11.16,2.0
e19dd21e7d51f366dd22ef1fe1f82f08,AMAZON,DE,2021-05-01,457.62239999999997,108048.16,796.08,138.0
355ec221bdd4565963057a0fea9038ec,AMAZON,DE,2021-01-01,157.169,29418.4,327.36,20.0
cc3e3ae6ec053171356fdcce0ccdc5ce,AMAZON,DE,2021-09-01,249.09060000000002,49568.64,252.96,26.0
37d02feb68df4934ebb966598f9d65b8,AMAZON,DE,2021-03-01,9.9572,31106.24,57.660000000000004,10.0
7e80cf62b0b26c68e87c8955656c01a2,AMAZON,DE,2021-10-01,42.7196,23138.72,72.54,2.0
eea8202799875c227b4aa8541724301e,AMAZON,DE,2021-01-01,18.8778,14655.52,210.18,4.0
046337d6ee315bcc9ae6d7a7f2d49ee6,AMAZON,DE,2021-10-01,959.5558,343610.08,699.36,22.0
4d091a5a118398b9c4ebde2194de740d,AMAZON,DE,2021-04-01,82.1542,47241.92,104.16000000000001,6.0
c93016380410b49bd3e3bf076b7a66f1,AMAZON,DE,2021-07-01,253.64579999999998,111582.24,591.48,36.0
a99ff46491fedd51e97e36a1b653cfaa,AMAZON,DE,2020-11-01,65.3204,26111.36,163.68,10.0
f13b949d1a7962b2f84fa72a6de38589,AMAZON,DE,2021-01-01,69.8318,36803.36,137.64000000000001,8.0
7ef128281cbfaf70a19315ccfb5ab0e2,AMAZON,DE,2021-12-01,512.6351999999999,108424.8,835.1400000000001,196.0
c40a6e82b18d69f9a32bc9382d4bcb16,AMAZON,DE,2021-01-01,0.146,1372.8,5.58,0.0
9d0844ea2378d1bd851bb0fc1587d79d,AMAZON,DE,2020-10-01,0.0292,742.72,1.86,2.0
b2a8e92397cd8ce192aa2a9c3c58b6b1,AMAZON,DE,2021-05-01,99.79099999999998,26743.2,267.84000000000003,6.0
3eb3fa7ce4074bd12185bf65297eb391,AMAZON,DE,2021-10-01,1028.6283999999998,185790.88,623.1,50.0
6c699622d82bb9131dbd60e82f11b46f,AMAZON,DE,2021-08-01,219.48180000000002,41439.2,273.42,32.0
ab2037d26cb7c145d4d931d74aab4fb1,AMAZON,DE,2020-09-01,0.146,105.6,1.86,0.0
58ebc6345c6adb1874d5aa076a4fd8f6,AMAZON,DE,2020-09-01,29.6964,84078.72,349.68,20.0
02ffd26ebce197557ba930151e94a4da,AMAZON,DE,2021-05-01,66.0942,71003.68000000001,91.14,8.0
93e6c691cb0bab10a9c87a567ca927e9,AMAZON,DE,2020-11-01,26.002599999999997,9611.36,29.76,4.0
28798eed019851a7f5137cf4abadf089,AMAZON,DE,2020-12-01,339.2164,518420.32,1214.5800000000002,106.0
a497dbe39310cd3dbe66f3c04e908981,AMAZON,DE,2021-01-01,5.8984,6292.0,14.88,0.0
fef81f9f061688c9a15ac5f450fb1707,AMAZON,DE,2020-12-01,0.0292,1369.28,1.86,0.0
174dd0c7fd54402bd4b9d500fc61c4b8,AMAZON,DE,2021-04-01,159.60719999999998,63736.64,271.56,30.0
6dd9d5b66146189f1d495cbb3c8188e9,AMAZON,DE,2020-11-01,209.5538,275281.6,217.62,8.0
3ef8e8a95732d31ce2b438978c73be62,AMAZON,DE,2021-07-01,206.21040000000002,29462.4,167.4,8.0
90cffabf5695bdb0c6ab45ee3407e911,AMAZON,DE,2020-11-01,8.0154,27628.48,22.32,0.0
0572a115bc082c27835bd97db68245b5,AMAZON,DE,2021-05-01,2.2046,2495.68,33.480000000000004,0.0
d3cbb126a1756ce8abec43b14ecb7e2e,AMAZON,DE,2021-10-01,506.6346,167687.52,273.42,18.0
5ad420714fd261cff6fa39514488a152,AMAZON,DE,2021-07-01,28.032,45335.840000000004,89.28,6.0
ed7b24bb997ecd96713635e58b5a4baf,AMAZON,DE,2020-11-01,16.7608,11693.44,35.34,4.0
0865425c92b453b68c2852a24364dcc0,AMAZON,DE,2020-07-01,1.2848,2992.0,13.020000000000001,
fab82fc1f419dd17f5e9cec5d3ca190e,AMAZON,DE,2021-03-01,21.724800000000002,29247.68,249.24,2.0
623d0c0f9a1c3323464be414efdb1a1e,AMAZON,DE,2020-08-01,60.7798,5309.92,100.44000000000001,12.0
664f944932acf7670b76efd443b2e842,AMAZON,DE,2020-09-01,479.84360000000004,217655.68,922.5600000000001,132.0
ad3e11c4b92af5e4e706855ba403360f,AMAZON,DE,2021-09-01,1957.9183999999998,495066.88,1785.6000000000001,398.0
10a1fa71b2fd409e5ce023100312cf30,AMAZON,DE,2020-09-01,3.942,8782.4,14.88,0.0
39731029ceebfd9e93f0177144c6b115,AMAZON,DE,2020-12-01,17.1842,10121.76,33.480000000000004,4.0
14de2ad8ea6b5787330d3f305e69dc6c,AMAZON,DE,2020-11-01,293.533,75743.36,850.0200000000001,112.0
3305c60753f139fd323e50fb8f445a4d,AMAZON,DE,2020-09-01,238.75379999999998,77843.04,414.78000000000003,60.0
7dd3cc502086efdd5be79f3288446576,AMAZON,DE,2020-12-01,0.0292,1958.88,1.86,0.0
422eb158878c34b6b1d651dfc24238c4,AMAZON,DE,2021-01-01,318.65959999999995,43774.72,550.5600000000001,88.0
a45adb685177b0e0a4a2a73b028b314c,AMAZON,DE,2021-11-01,500.5318,111921.92,738.4200000000001,124.0
f5dbeae09ba497b3e58f92fdd04df72e,AMAZON,DE,2020-11-01,297.08079999999995,82908.32,414.78000000000003,30.0
2c8806421618d2346fa94dfdf081a6b4,AMAZON,DE,2021-10-01,345.2754,60582.72,509.64000000000004,66.0
542a9d92909a114889153f964545e928,AMAZON,DE,2021-01-01,25.506199999999996,17121.28,65.10000000000001,8.0
d2af308ee1c044f095b8d2fef42f6325,AMAZON,DE,2021-12-01,219.75920000000002,48966.72,323.64000000000004,60.0
dd13f351dfe0ad99a40b2fcbf725e19a,AMAZON,DE,2021-02-01,3.3579999999999997,4436.96,16.740000000000002,0.0
c685af0af33fc8f8e80894b91f073f4d,AMAZON,DE,2020-08-01,97.14840000000001,91483.04,345.96000000000004,24.0
78db179a858032b907e0adf01f6015df,AMAZON,DE,2021-01-01,857.75,1263067.52,3303.36,126.0
b22887a392da26d380ac9def596fcbca,AMAZON,DE,2020-09-01,0.9928,2860.0,7.44,0.0
752d4046810e0c543977f37ea5eb00b2,AMAZON,DE,2020-12-01,2.2922000000000002,12492.48,37.2,0.0
5c999c89c3a4ea793c9b5cd20b9129ba,AMAZON,DE,2020-09-01,770.8508,600050.88,2310.1200000000003,448.0
a215012e8383c3bbf163c1bca5180b29,AMAZON,DE,2021-10-01,976.1852,342513.6,1065.78,112.0
6dd9d5b66146189f1d495cbb3c8188e9,AMAZON,DE,2020-08-01,5.4458,4546.08,9.3,0.0
e911cec1f3698200bc50607668a411e8,AMAZON,DE,2021-07-01,45.2454,26470.4,139.5,28.0
8fa1a7d32bb727094e97473749dbbb96,AMAZON,DE,2021-01-01,21.316,12513.6,46.5,6.0
9ab6eebe93b360b77110eee977e028ad,AMAZON,DE,2021-04-01,595.826,124796.32,967.2,90.0
6c86f948a58a3451b8888838a1886623,AMAZON,DE,2020-10-01,594.2492,279894.56,944.88,90.0
58ebc6345c6adb1874d5aa076a4fd8f6,AMAZON,DE,2021-11-01,11.4902,24874.08,143.22,10.0
b19470b1b26c8ef1b71a3ac1450052bc,AMAZON,DE,2021-11-01,532.7539999999999,297895.84,1383.8400000000001,174.0
a497dbe39310cd3dbe66f3c04e908981,AMAZON,DE,2020-10-01,15.0526,46497.44,22.32,0.0
75e6541c6bc7ceda5bdfeddc6da0c397,AMAZON,DE,2020-10-01,0.1898,35.2,1.86,0.0
83f914d93d16b2638bac0ade1a76d6e7,AMAZON,DE,2020-10-01,293.12420000000003,123236.96,552.4200000000001,64.0
196fd47063d7e9e761529d72e33d1be5,AMAZON,DE,2020-12-01,0.0292,3938.88,1.86,0.0
50ab794ae55cd0cd9b4bffd691e25218,AMAZON,DE,2021-09-01,463.6084,97060.48,837.0,116.0
fd66c297fa92101ccd23c2d8b20abd84,AMAZON,DE,2021-02-01,1.825,5343.36,11.16,0.0
4a8a078fead16388c5110b2c53c98e93,AMAZON,DE,2021-04-01,4.1171999999999995,1635.04,27.900000000000002,10.0
259639879c8e98a584523de1def104bd,AMAZON,DE,2021-05-01,67.4812,22058.08,109.74000000000001,14.0
9616c930a490039df6f621d86813d4a6,AMAZON,DE,2020-11-01,19.9436,16735.84,48.36,8.0
8771b2e7af42b3b184681bfae1950ae8,AMAZON,DE,2021-02-01,57.8598,46407.68,184.14000000000001,24.0
